pid,price,name,brand
151.0,0.6241534988713318,0.4888888888888889,0.3777777777777777
152.0,0.12325056433408572,0.2444444444444444,0.3777777777777777
153.0,0.0805869074492099,0.2666666666666666,0.0
154.0,0.5593679458239278,0.4222222222222222,0.2222222222222222
155.0,0.6367945823927765,0.4666666666666667,0.4444444444444444
156.0,0.5799097065462754,0.4666666666666667,0.2222222222222222
157.0,0.1153498871331828,0.4444444444444444,0.4222222222222222
158.0,0.6510158013544018,0.6444444444444445,0.0
159.0,0.07268623024830699,0.4222222222222222,0.6444444444444445
160.0,0.17855530474040632,0.5555555555555556,0.2444444444444444
161.0,0.6952595936794582,0.8888888888888888,0.4666666666666667
162.0,0.18803611738148984,0.8888888888888888,0.5111111111111111
163.0,0.5182844243792325,0.7333333333333333,0.4666666666666667
164.0,0.18803611738148984,0.7333333333333333,0.6888888888888889
165.0,0.6936794582392778,0.2222222222222222,0.2444444444444444
166.0,0.662076749435666,1.0,0.4
